Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,swiss bioenergetics apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,naturemade apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,low carb apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar vitamins for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies walgreens,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies under 5,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies hsa eligible,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies for kids,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 1200 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 120 ct,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar extra strength,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 120 capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 1000 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar 600 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for men,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider chewable gummies by sugar md,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,1000 mg apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar supplements olly,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules amazon basics,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 500-1000,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies on amazon,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - Feature,NT2411 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills 2400 mg,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT16370 [GLSP - JN]P - Feature,,,,,,NT16370 [GLSP - JN]P - Feature,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,NT16370 [GLSP - JN]P - Feature,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,NT16370,,,,,,,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies no sugar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,organic apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,sugar-free apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,sugar free apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,nutriflair apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar 1200 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,phytoral apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies hsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,keto apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar packets to go,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablets capsules 600 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 1500 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,zero sugar apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,non gmo apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies no gelatin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies made in the us,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider 1200mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies kids,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar complex gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,swiss bioenergetics apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,naturemade apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,low carb apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar vitamins for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies walgreens,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies under 5,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies hsa eligible,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies for kids,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 1200 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 120 ct,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar extra strength,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 120 capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 1000 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar 600 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for men,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider chewable gummies by sugar md,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,1000 mg apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar supplements olly,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules amazon basics,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 500-1000,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies on amazon,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - Feature,NT16370 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills 2400 mg,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,SD2381 [GLSP - JN]P - Feature,,,,,,SD2381 [GLSP - JN]P - Feature,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,SD2381 [GLSP - JN]P - Feature,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,SD2381,,,,,,,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies no sugar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,organic apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,sugar-free apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,sugar free apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,nutriflair apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar 1200 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,phytoral apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies hsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,keto apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar packets to go,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablets capsules 600 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 1500 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,zero sugar apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,non gmo apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies no gelatin,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies made in the us,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider 1200mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies kids,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar complex gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,swiss bioenergetics apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,naturemade apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,low carb apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar vitamins for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies walgreens,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies under 5,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies hsa eligible,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies for kids,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 1200 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 120 ct,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar extra strength,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 120 capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 1000 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar 600 mg,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider gummies for men,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider chewable gummies by sugar md,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,1000 mg apple cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,vegan apple cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar supplements olly,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules fsa,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules for women,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules amazon basics,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules 500-1000,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies on amazon,,,Phrase,,,,
Sponsored Products,Keyword,Create,SD2381 [GLSP - JN]P - Feature,SD2381 [GLSP - JN]P - Feature,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills 2400 mg,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,SD15510 [GLSP - JN]P - Feature,,,,,,SD15510 [GLSP - JN]P - Feature,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,SD15510 [GLSP - JN]P - Feature,SD15510 [GLSP - JN]P - Feature,,,,,,SD15510 [GLSP - JN]P - Feature,,,,Enabled,,,1,,,,,,,,,
